time,_pika_interface_velocity_max,_pika_interface_velocity_min,grad_T_y,k_x_eff,k_y_eff,temperature
26340,2.3873396040441e-07,-2.4880574779582e-07,250,1.2480543275871,1.2019836346374,263.15
26370,2.3877902930066e-07,-2.4882918445615e-07,250,1.2480353406333,1.2019668612871,263.15
26400,2.3882410532211e-07,-2.488526679761e-07,250,1.2480165470038,1.2019511439793,263.15
26430,2.3886919486016e-07,-2.4887619310798e-07,250,1.2479975987595,1.2019342250432,263.15
26460,2.3891430414675e-07,-2.4889975511145e-07,250,1.2479781571304,1.2019165840109,263.15
26490,2.3895943925345e-07,-2.4892331977621e-07,250,1.2479583979859,1.2018982092091,263.15
26520,2.3900460623275e-07,-2.4894677808819e-07,250,1.2479379127964,1.2018790826538,263.15
26550,2.3904981090907e-07,-2.4897013417227e-07,250,1.2479172924189,1.2018593280483,263.15
26580,2.3909505879229e-07,-2.4899339149511e-07,250,1.2478963902063,1.2018384530779,263.15
26610,2.3914035520538e-07,-2.4901655303569e-07,250,1.2478750553215,1.2018187805937,263.15
26640,2.3918570528441e-07,-2.4903962134827e-07,250,1.247852805329,1.201801266803,263.15
26670,2.3923111395869e-07,-2.4906259866122e-07,250,1.2478312366703,1.2017864396302,263.15
26700,2.392765858682e-07,-2.4908548701819e-07,250,1.2478112593897,1.2017724723933,263.15
26730,2.393221253297e-07,-2.4910828837474e-07,250,1.2477908630484,1.2017602429937,263.15
26760,2.3936773647544e-07,-2.4913100467701e-07,250,1.2477712803848,1.2017486580765,263.15
26790,2.3941342375289e-07,-2.4915363789517e-07,250,1.2477514705409,1.2017370000226,263.15
26820,2.3945919175686e-07,-2.4917619010366e-07,250,1.2477317385799,1.2017261011781,263.15
26850,2.395050449969e-07,-2.4919866349974e-07,250,1.247711698136,1.201715347632,263.15
26880,2.3955098775539e-07,-2.4922106033096e-07,250,1.2476916301638,1.2017045382293,263.15
26910,2.395970240413e-07,-2.4924338295128e-07,250,1.2476712909447,1.2016937888976,263.15
26940,2.39643157623e-07,-2.4926563385221e-07,250,1.2476507253915,1.2016833393623,263.15
26970,2.3968939207211e-07,-2.4928781565373e-07,250,1.2476298626539,1.2016718999569,263.15
27000,2.3973573064812e-07,-2.4930992271921e-07,250,1.247608511028,1.201660095956,263.15
27030,2.3978217581057e-07,-2.4933194999433e-07,250,1.247587118499,1.2016493128103,263.15
27060,2.3982873092445e-07,-2.4935390550393e-07,250,1.2475663528006,1.2016405993552,263.15
27090,2.3987539891633e-07,-2.4937579739974e-07,250,1.2475462267123,1.2016319934995,263.15
27120,2.3992218243674e-07,-2.4939763269431e-07,250,1.2475258866409,1.2016234233417,263.15
27150,2.3996908393449e-07,-2.4941941745984e-07,250,1.2475050496562,1.2016159785134,263.15
27180,2.4001610567467e-07,-2.4944117265347e-07,250,1.2474841705901,1.2016081694472,263.15
27210,2.4006324974903e-07,-2.4946291565423e-07,250,1.2474631680646,1.2015996690593,263.15
27240,2.401105180755e-07,-2.4948464860371e-07,250,1.2474416570797,1.2015904197176,263.15
27270,2.4015791237559e-07,-2.4950637340755e-07,250,1.247420211561,1.2015797758204,263.15
27300,2.4020543419293e-07,-2.4952809301092e-07,250,1.2473993257917,1.2015689431372,263.15
27330,2.4025308487742e-07,-2.4954981121214e-07,250,1.2473782373265,1.2015578042799,263.15
27360,2.4030086560401e-07,-2.4957153127415e-07,250,1.2473571891825,1.2015452144197,263.15
27390,2.4034877741449e-07,-2.4959325618901e-07,250,1.2473360719332,1.2015316670475,263.15
27420,2.4039682121367e-07,-2.4961498889643e-07,250,1.247314389003,1.2015217603793,263.15
27450,2.4044499782024e-07,-2.4963673248255e-07,250,1.2472924611527,1.2015123146658,263.15
27480,2.4049330790154e-07,-2.4965849021556e-07,250,1.2472705614585,1.201501290981,263.15
27510,2.4054175201037e-07,-2.4968026561287e-07,250,1.2472477816924,1.201488742562,263.15
27540,2.4059033055604e-07,-2.4970206245366e-07,250,1.2472242899389,1.2014748994398,263.15
27570,2.4063904379962e-07,-2.4972388470678e-07,250,1.2472000944366,1.2014606171008,263.15
27600,2.4068789182188e-07,-2.4974573657359e-07,250,1.2471752232661,1.2014454660219,263.15
27630,2.4073687429759e-07,-2.4976762240359e-07,250,1.2471518980048,1.2014296825354,263.15
27660,2.4078599101677e-07,-2.4978954711215e-07,250,1.2471298490585,1.2014126734987,263.15
27690,2.4083524159233e-07,-2.498115153944e-07,250,1.2471093379048,1.2013958991877,263.15
27720,2.4088462547064e-07,-2.4983353177494e-07,250,1.247089243697,1.2013781113367,263.15
27750,2.4093414192254e-07,-2.4985560076804e-07,250,1.2470689663632,1.2013609373608,263.15
27780,2.4098379188485e-07,-2.4987772681264e-07,250,1.2470479172092,1.2013415572718,263.15
27810,2.4103357111036e-07,-2.4989991424002e-07,250,1.2470275097879,1.2013225706078,263.15
27840,2.4108345913301e-07,-2.4992216725486e-07,250,1.2470069140097,1.2013047704669,263.15
27870,2.4113345542672e-07,-2.4994448991518e-07,250,1.2469856215117,1.2012851996904,263.15
27900,2.4118357274894e-07,-2.4996688621723e-07,250,1.2469637261378,1.2012651996518,263.15
27930,2.4123382319794e-07,-2.499893601213e-07,250,1.2469414746929,1.2012457298008,263.15
27960,2.4128421520729e-07,-2.5001191549951e-07,250,1.2469202124715,1.2012263041227,263.15
27990,2.4133475379131e-07,-2.5003455602027e-07,250,1.2468985965972,1.2012048376454,263.15
28020,2.4138544120709e-07,-2.5005728518186e-07,250,1.2468763790503,1.2011815512562,263.15
28050,2.4143624773768e-07,-2.5008046355557e-07,250,1.2468540326446,1.2011583662378,263.15
28080,2.4148712899939e-07,-2.5010417624115e-07,250,1.2468321077411,1.2011362044598,263.15
28110,2.4153812691971e-07,-2.5012845175143e-07,250,1.2468100861834,1.2011137200246,263.15
28140,2.4158925641382e-07,-2.5015330401378e-07,250,1.2467884948478,1.2010897125552,263.15
28170,2.416405205712e-07,-2.5017873603068e-07,250,1.2467667679008,1.2010657886744,263.15
28200,2.4169191754392e-07,-2.502047432897e-07,250,1.2467447653612,1.2010436336805,263.15
28230,2.417434435938e-07,-2.5023131654433e-07,250,1.2467231983926,1.2010235143005,263.15
28260,2.4179509435711e-07,-2.5025844401044e-07,250,1.2467013486991,1.2010029103674,263.15
28290,2.4184681336527e-07,-2.5028611282933e-07,250,1.2466807533523,1.2009827383125,263.15
28320,2.4189857444945e-07,-2.5031431010667e-07,250,1.2466605196924,1.2009626895085,263.15
28350,2.4195043445188e-07,-2.5034302356108e-07,250,1.2466407729651,1.200944211229,263.15
28380,2.4200241464936e-07,-2.5037224183087e-07,250,1.2466206948186,1.2009263370347,263.15
28410,2.420545108258e-07,-2.5040195468651e-07,250,1.2466003973407,1.2009071384087,263.15
28440,2.4210669699769e-07,-2.504321530954e-07,250,1.2465806432903,1.2008886373447,263.15
28470,2.4215895029301e-07,-2.5046282924712e-07,250,1.2465604840753,1.2008699232664,263.15
28500,2.4221124871367e-07,-2.5049397641416e-07,250,1.2465406310777,1.2008521967712,263.15
28530,2.4226357322944e-07,-2.505255889534e-07,250,1.2465218976275,1.2008360698355,263.15
28560,2.4232822622218e-07,-2.5055766228912e-07,250,1.2465036018004,1.2008195476374,263.15
28590,2.4239866236557e-07,-2.5059019279296e-07,250,1.2464853759526,1.200801273823,263.15
28620,2.4246681118593e-07,-2.5062317779302e-07,250,1.2464671637987,1.2007810847423,263.15
28650,2.4253258977953e-07,-2.5065661550439e-07,250,1.2464498458207,1.2007600555641,263.15
28680,2.4259591242819e-07,-2.5069050490263e-07,250,1.2464328833325,1.2007376699665,263.15
28710,2.426566904465e-07,-2.5072484562173e-07,250,1.2464160948743,1.2007138391755,263.15
28740,2.4271483203117e-07,-2.5075963787062e-07,250,1.2463987546067,1.2006881835644,263.15
28770,2.4277024209309e-07,-2.5079488230311e-07,250,1.2463812220855,1.2006623946247,263.15
28800,2.4282282208648e-07,-2.5083057995419e-07,250,1.2463633090905,1.2006381074463,263.15
28830,2.4287247416197e-07,-2.5086673210279e-07,250,1.2463445282772,1.2006127006933,263.15
28860,2.4291910597061e-07,-2.5090334024563e-07,250,1.2463247575793,1.2005845603092,263.15
28890,2.4296260751975e-07,-2.5094040602652e-07,250,1.2463050865215,1.2005565668387,263.15
28920,2.4300286455734e-07,-2.5097793109625e-07,250,1.2462873070702,1.2005290586587,263.15
28950,2.430397582646e-07,-2.5101591713639e-07,250,1.246269353306,1.2004999604026,263.15
28980,2.4307316497421e-07,-2.5105436575672e-07,250,1.2462515899248,1.2004712690383,263.15
29010,2.4310295588869e-07,-2.5109327850346e-07,250,1.2462338264402,1.2004452666016,263.15
29040,2.4314900745333e-07,-2.5113265675548e-07,250,1.2462157806544,1.2004185565501,263.15
29070,2.4320062124614e-07,-2.5117250176669e-07,250,1.2461980462325,1.2003909329377,263.15
29100,2.4325215368679e-07,-2.5121281467223e-07,250,1.2461804792769,1.2003635559703,263.15
29130,2.4330359459501e-07,-2.5125359647999e-07,250,1.2461629993435,1.200336938235,263.15
29160,2.4335493608209e-07,-2.512948480618e-07,250,1.2461453183367,1.200308238315,263.15
29190,2.4340617614128e-07,-2.5133657019543e-07,250,1.2461275571153,1.2002785443433,263.15
29220,2.4345730405387e-07,-2.5137876354349e-07,250,1.2461101531533,1.2002497859292,263.15
29250,2.4350830385196e-07,-2.5142142867594e-07,250,1.2460929699628,1.2002204966336,263.15
29280,2.4355915703202e-07,-2.5146456596887e-07,250,1.2460762536728,1.2001916212466,263.15
29310,2.4360848246066e-07,-2.5150817555535e-07,250,1.2460597391378,1.2001649276887,263.15
29340,2.4365534754254e-07,-2.5155225730863e-07,250,1.2460435401863,1.2001378773303,263.15
29370,2.436994787358e-07,-2.5159681086171e-07,250,1.2460269690711,1.2001099023129,263.15
29400,2.4374073432839e-07,-2.5164183567459e-07,250,1.2460106544495,1.2000810213721,263.15
29430,2.4377906942247e-07,-2.5168733103784e-07,250,1.2459943435697,1.2000514679912,263.15
29460,2.4381448870529e-07,-2.5173329605122e-07,250,1.245978586065,1.2000226906932,263.15
29490,2.4384702513658e-07,-2.5177972964636e-07,250,1.2459636033148,1.1999940189077,263.15
29520,2.4387672654561e-07,-2.5182663061155e-07,250,1.2459491467877,1.1999655814023,263.15
29550,2.4390364318856e-07,-2.5187399759731e-07,250,1.2459348991803,1.1999369911114,263.15
29580,2.4392782144123e-07,-2.5192182913413e-07,250,1.2459202791104,1.1999081607835,263.15
29610,2.4394929624232e-07,-2.51970123664e-07,250,1.2459053698155,1.1998780566507,263.15
29640,2.4396804567585e-07,-2.5201887949386e-07,250,1.2458901072967,1.1998461152956,263.15
29670,2.4398401383678e-07,-2.5206809484889e-07,250,1.2458743127042,1.1998134328215,263.15

